Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
8032628,MDG_0000000003,COUNTRY,SGP,YEAR,WPR,Western Pacific,SEX,2017,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS15-19,,,,,2.3,2.265289783,,,Registration National Statistics & WPP2024,2025-05-06T16:35:10.26+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
8078760,MDG_0000000003,COUNTRY,PAK,YEAR,EMR,Eastern Mediterranean,SEX,2011,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS15-19,,,,,44.3,44.31640625,,,Pakistan 2012-2013 Demographic and Health Survey,2025-05-06T16:35:10.26+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
8082915,MDG_0000000003,COUNTRY,GHA,YEAR,AFR,Africa,SEX,2018,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS15-19,,,,,78.0,78.01785278,,,Ghana 2019 Malaria Indicators Survey,2025-05-06T16:35:10.26+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
8104496,MDG_0000000003,COUNTRY,THA,YEAR,SEAR,South-East Asia,SEX,2021,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS15-19,,,,,21.6,21.56916046,,,Registration National Statistics & WPP2024,2025-05-06T16:35:10.26+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
8146990,MDG_0000000003,COUNTRY,POL,YEAR,EUR,Europe,SEX,2010,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS10-14,,,,,0.1,0.059999999,,,Registration Eurostat,2025-05-06T16:35:10.26+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
8152684,MDG_0000000003,COUNTRY,THA,YEAR,SEAR,South-East Asia,SEX,2022,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS10-14,,,,,0.8,0.783626199,,,Registration National Statistics & WPP2024,2025-05-06T16:35:10.26+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
8165199,MDG_0000000003,COUNTRY,POL,YEAR,EUR,Europe,SEX,2012,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS10-14,,,,,0.1,0.059999999,,,Registration Eurostat,2025-05-06T16:35:10.26+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
8190088,MDG_0000000003,COUNTRY,JPN,YEAR,WPR,Western Pacific,SEX,2012,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS15-19,,,,,4.4,4.400000095,,,Registration National Statistics,2025-05-06T16:35:10.26+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
8207469,MDG_0000000003,COUNTRY,RWA,YEAR,AFR,Africa,SEX,2012,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS15-19,,,,,43.7,43.69033051,,,Rwanda 2014-2015 Demographic and Health Survey,2025-05-06T16:35:10.26+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
8226781,MDG_0000000003,COUNTRY,TUR,YEAR,EUR,Europe,SEX,2015,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS15-19,,,,,24.9,24.88999939,,,Registration Eurostat,2025-05-06T16:35:10.26+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
8266989,MDG_0000000003,COUNTRY,JPN,YEAR,WPR,Western Pacific,SEX,2013,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS15-19,,,,,4.4,4.400000095,,,Registration National Statistics,2025-05-06T16:35:10.26+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
8332286,MDG_0000000003,COUNTRY,POL,YEAR,EUR,Europe,SEX,2013,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS15-19,,,,,13.7,13.69999981,,,Registration Eurostat,2025-05-06T16:35:10.26+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
8398305,MDG_0000000003,COUNTRY,KOR,YEAR,WPR,Western Pacific,SEX,2017,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS10-14,,,,,0,0.0,,,Registration National Statistics & WPP2024,2025-05-06T16:35:10.26+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
8426784,MDG_0000000003,COUNTRY,UGA,YEAR,AFR,Africa,SEX,2015,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS10-14,,,,,2.0,1.998367071,,,Uganda 2016 Demographic and Health Survey,2025-05-06T16:35:10.26+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
8446185,MDG_0000000003,COUNTRY,ZAF,YEAR,AFR,Africa,SEX,2015,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS15-19,,,,,71.1,71.09837341,,,South Africa 2016 Demographic and Health Survey,2025-05-06T16:35:10.26+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
8449842,MDG_0000000003,COUNTRY,RWA,YEAR,AFR,Africa,SEX,2016,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS15-19,,,,,41.0,40.99741745,,,Rwanda 2017 Malaria Indicators Survey,2025-05-06T16:35:10.26+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
8455333,MDG_0000000003,COUNTRY,EGY,YEAR,EMR,Eastern Mediterranean,SEX,2012,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS15-19,,,,,56.5,56.49307632,,,Egypt 2014 Demographic and Health Survey,2025-05-06T16:35:10.26+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
8461367,MDG_0000000003,COUNTRY,THA,YEAR,SEAR,South-East Asia,SEX,2017,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS10-14,,,,,0,0.0,,,Registration National Statistics & WPP2024,2025-05-06T16:35:10.26+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
8473754,MDG_0000000003,COUNTRY,MDG,YEAR,AFR,Africa,SEX,2017,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS10-14,,,,,6.9,6.924530506,,,Madagascar 2018 Multiple Indicator Cluster Survey,2025-05-06T16:35:10.26+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
8483388,MDG_0000000003,COUNTRY,COL,YEAR,AMR,Americas,SEX,2021,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS15-19,,,,,52.9,52.94421768,,,Registration National Statistics & WPP2024,2025-05-06T16:35:10.26+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
8496701,MDG_0000000003,COUNTRY,NGA,YEAR,AFR,Africa,SEX,2014,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS10-14,,,,,5.8,5.791795731,,,Nigeria 2016-2017 Multiple Indicator Cluster Survey,2025-05-06T16:35:10.26+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
8542394,MDG_0000000003,COUNTRY,RWA,YEAR,AFR,Africa,SEX,2017,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS10-14,,,,,0.3,0.292872787,,,Rwanda 2019-2020 Demographic and Health Survey,2025-05-06T16:35:10.26+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
8545958,MDG_0000000003,COUNTRY,RWA,YEAR,AFR,Africa,SEX,2021,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS15-19,,,,,30.8,30.79855728,,,Registration National Statistics & WPP2024,2025-05-06T16:35:10.26+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
8606738,MDG_0000000003,COUNTRY,MDG,YEAR,AFR,Africa,SEX,2010,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS15-19,,,,,147.6,147.6273651,,,Madagascar 2013 Malaria Indicators Survey,2025-05-06T16:35:10.26+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
8669814,MDG_0000000003,COUNTRY,IDN,YEAR,WPR,Western Pacific,SEX,2010,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS10-14,,,,,0.3,0.340195924,,,Indonesia 2017 Demographic and Health Survey,2025-05-06T16:35:10.26+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
8736388,MDG_0000000003,COUNTRY,CHN,YEAR,WPR,Western Pacific,SEX,2016,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS15-19,,,,,8.3,8.329999924,,,China 2016 Annual Population Change Survey (1‰ Survey),2025-05-06T16:35:10.26+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
8752436,MDG_0000000003,COUNTRY,KOR,YEAR,WPR,Western Pacific,SEX,2014,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS15-19,,,,,1.6,1.600000024,,,Registration National Statistics,2025-05-06T16:35:10.26+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
8785150,MDG_0000000003,COUNTRY,THA,YEAR,SEAR,South-East Asia,SEX,2022,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS15-19,,,,,18.0,18.0,,,Thailand 2022 Multiple Indicator Cluster Survey,2025-05-06T16:35:10.26+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
8794687,MDG_0000000003,COUNTRY,CHL,YEAR,AMR,Americas,SEX,2021,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS15-19,,,,,11.8,11.79072094,,,Registration National Statistics & WPP2024,2025-05-06T16:35:10.26+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
8796915,MDG_0000000003,COUNTRY,BRA,YEAR,AMR,Americas,SEX,2013,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS10-14,,,,,3.5,3.469154596,,,Registration National Statistics & WPP2024,2025-05-06T16:35:10.26+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
8806429,MDG_0000000003,COUNTRY,COL,YEAR,AMR,Americas,SEX,2023,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS10-14,,,,,2.1,2.101558447,,,Registration National Statistics & WPP2024,2025-05-06T16:35:10.26+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
8808445,MDG_0000000003,COUNTRY,ZAF,YEAR,AFR,Africa,SEX,2015,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS10-14,,,,,1.0,1.0,,,South Africa 2016 Demographic and Health Survey,2025-05-06T16:35:10.26+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
8825542,MDG_0000000003,COUNTRY,BGD,YEAR,SEAR,South-East Asia,SEX,2016,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS15-19,,,,,89.1,89.06990051,,,Bangladesh 2019 Multiple Indicator Cluster Survey,2025-05-06T16:35:10.26+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
8846643,MDG_0000000003,COUNTRY,TUR,YEAR,EUR,Europe,SEX,2017,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS15-19,,,,,21.7,21.72999954,,,Registration Eurostat,2025-05-06T16:35:10.26+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
8853119,MDG_0000000003,COUNTRY,UGA,YEAR,AFR,Africa,SEX,2010,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS15-19,,,,,134.5,134.4827118,,,Uganda 2011 Demographic and Health Survey,2025-05-06T16:35:10.26+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
8853211,MDG_0000000003,COUNTRY,KEN,YEAR,AFR,Africa,SEX,2018,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS15-19,,,,,75.2,75.18759918,,,Kenya 2020 Malaria Indicators Survey,2025-05-06T16:35:10.26+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
8854341,MDG_0000000003,COUNTRY,GHA,YEAR,AFR,Africa,SEX,2016,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS15-19,,,,,75.1,75.05596924,,,Ghana 2017 Maternal Health Survey,2025-05-06T16:35:10.26+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
8868314,MDG_0000000003,COUNTRY,SGP,YEAR,WPR,Western Pacific,SEX,2010,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS10-14,,,,,0.1,0.064686619,,,Registration National Statistics & WPP2024,2025-05-06T16:35:10.26+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
8931862,MDG_0000000003,COUNTRY,COL,YEAR,AMR,Americas,SEX,2023,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS15-19,,,,,39.4,39.38918304,,,Registration National Statistics & WPP2024,2025-05-06T16:35:10.26+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
8937515,MDG_0000000003,COUNTRY,COL,YEAR,AMR,Americas,SEX,2013,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS10-14,,,,,2.8,2.758379698,,,Colombia 2015 Demographic and Health Survey,2025-05-06T16:35:10.26+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
8941909,MDG_0000000003,COUNTRY,PAK,YEAR,EMR,Eastern Mediterranean,SEX,2010,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS15-19,,,,,48.1,48.13777542,,,Pakistan 2012-2013 Demographic and Health Survey,2025-05-06T16:35:10.26+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
8953911,MDG_0000000003,COUNTRY,TUR,YEAR,EUR,Europe,SEX,2014,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS15-19,,,,,26.9,26.88999939,,,Registration Eurostat,2025-05-06T16:35:10.26+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
8974092,MDG_0000000003,COUNTRY,SGP,YEAR,WPR,Western Pacific,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS15-19,,,,,2.4,2.40712595,,,Registration National Statistics & WPP2024,2025-05-06T16:35:10.26+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
8982069,MDG_0000000003,COUNTRY,IND,YEAR,SEAR,South-East Asia,SEX,2014,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS10-14,,,,,0,0.0,,,India 2015-2016 Demographic and Health Survey,2025-05-06T16:35:10.26+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
8992852,MDG_0000000003,COUNTRY,POL,YEAR,EUR,Europe,SEX,2018,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS15-19,,,,,10.3,10.30000019,,,Registration Eurostat,2025-05-06T16:35:10.26+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
9004015,MDG_0000000003,COUNTRY,COL,YEAR,AMR,Americas,SEX,2012,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS15-19,,,,,73.8,73.83346558,,,Registration National Statistics & WPP2024,2025-05-06T16:35:10.26+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
9063199,MDG_0000000003,COUNTRY,MDG,YEAR,AFR,Africa,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS15-19,,,,,143.0,143.014328,,,Madagascar 2021 Demographic and Health Survey,2025-05-06T16:35:10.26+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
9064320,MDG_0000000003,COUNTRY,COL,YEAR,AMR,Americas,SEX,2015,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS10-14,,,,,3.0,3.016793013,,,Registration National Statistics & WPP2024,2025-05-06T16:35:10.26+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
9065319,MDG_0000000003,COUNTRY,BRA,YEAR,AMR,Americas,SEX,2015,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS10-14,,,,,3.4,3.432485104,,,Registration National Statistics & WPP2024,2025-05-06T16:35:10.26+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
9070819,MDG_0000000003,COUNTRY,PAK,YEAR,EMR,Eastern Mediterranean,SEX,2010,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS10-14,,,,,0.4,0.361072063,,,Pakistan 2012-2013 Demographic and Health Survey,2025-05-06T16:35:10.26+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
9153044,MDG_0000000003,COUNTRY,RWA,YEAR,AFR,Africa,SEX,2015,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS10-14,,,,,0.3,0.292384982,,,Rwanda 2019-2020 Demographic and Health Survey,2025-05-06T16:35:10.26+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
9199037,MDG_0000000003,COUNTRY,CHN,YEAR,WPR,Western Pacific,SEX,2013,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS15-19,,,,,7.8,7.840000153,,,China 2013 Annual Population Change Survey (1‰ Survey),2025-05-06T16:35:10.26+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
9199714,MDG_0000000003,COUNTRY,COL,YEAR,AMR,Americas,SEX,2017,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS15-19,,,,,62.2,62.20989227,,,Registration National Statistics & WPP2024,2025-05-06T16:35:10.26+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
9268543,MDG_0000000003,COUNTRY,COL,YEAR,AMR,Americas,SEX,2022,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS10-14,,,,,2.3,2.292996168,,,Registration National Statistics & WPP2024,2025-05-06T16:35:10.26+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
9310217,MDG_0000000003,COUNTRY,AFG,YEAR,EMR,Eastern Mediterranean,SEX,2011,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS15-19,,,,,107.5,107.4911346,,,Afghanistan 2015 Demographic and Health Survey,2025-05-06T16:35:10.26+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
9310246,MDG_0000000003,COUNTRY,KOR,YEAR,WPR,Western Pacific,SEX,2015,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS10-14,,,,,0,0.0,,,Registration National Statistics & WPP2024,2025-05-06T16:35:10.26+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
9329887,MDG_0000000003,COUNTRY,BGD,YEAR,SEAR,South-East Asia,SEX,2010,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS15-19,,,,,118.3,118.2613983,,,Bangladesh 2011 Demographic and Health Survey,2025-05-06T16:35:10.26+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
9330010,MDG_0000000003,COUNTRY,SGP,YEAR,WPR,Western Pacific,SEX,2020,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS10-14,,,,,0.1,0.051890947,,,Registration National Statistics & WPP2024,2025-05-06T16:35:10.26+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
9343474,MDG_0000000003,COUNTRY,JPN,YEAR,WPR,Western Pacific,SEX,2013,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS10-14,,,,,0,0.0,,,Registration National Statistics & WPP2024,2025-05-06T16:35:10.26+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
9352984,MDG_0000000003,COUNTRY,KOR,YEAR,WPR,Western Pacific,SEX,2012,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS15-19,,,,,1.8,1.799999952,,,Registration National Statistics,2025-05-06T16:35:10.26+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
9424818,MDG_0000000003,COUNTRY,TUR,YEAR,EUR,Europe,SEX,2016,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS15-19,,,,,23.6,23.59000015,,,Registration Eurostat,2025-05-06T16:35:10.26+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
9444032,MDG_0000000003,COUNTRY,PHL,YEAR,WPR,Western Pacific,SEX,2011,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS10-14,,,,,0.6,0.632295728,,,Philippines 2013 Demographic and Health Survey,2025-05-06T16:35:10.26+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
9457210,MDG_0000000003,COUNTRY,GHA,YEAR,AFR,Africa,SEX,2012,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS15-19,,,,,73.3,73.27622223,,,Ghana 2014 Demographic and Health Survey,2025-05-06T16:35:10.26+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
9465742,MDG_0000000003,COUNTRY,COL,YEAR,AMR,Americas,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS10-14,,,,,2.5,2.50464654,,,Registration National Statistics & WPP2024,2025-05-06T16:35:10.26+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
9476736,MDG_0000000003,COUNTRY,EGY,YEAR,EMR,Eastern Mediterranean,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS15-19,,,,,46.9,46.90000153,,,Registration National Statistics,2025-05-06T16:35:10.26+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
9538125,MDG_0000000003,COUNTRY,POL,YEAR,EUR,Europe,SEX,2016,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS15-19,,,,,11.9,11.94999981,,,Registration Eurostat,2025-05-06T16:35:10.26+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
9549749,MDG_0000000003,COUNTRY,CHL,YEAR,AMR,Americas,SEX,2013,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS10-14,,,,,1.5,1.484127641,,,Registration National Statistics & WPP2024,2025-05-06T16:35:10.26+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
9553186,MDG_0000000003,COUNTRY,KEN,YEAR,AFR,Africa,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS15-19,,,,,51.0,51.00730133,,,Registration National Statistics & WPP2024,2025-05-06T16:35:10.26+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
9570798,MDG_0000000003,COUNTRY,KOR,YEAR,WPR,Western Pacific,SEX,2016,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS10-14,,,,,0,0.0,,,Registration National Statistics & WPP2024,2025-05-06T16:35:10.26+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
9584541,MDG_0000000003,COUNTRY,RWA,YEAR,AFR,Africa,SEX,2013,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS10-14,,,,,0.8,0.755602539,,,Rwanda 2014-2015 Demographic and Health Survey,2025-05-06T16:35:10.26+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
9594888,MDG_0000000003,COUNTRY,MEX,YEAR,AMR,Americas,SEX,2016,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS10-14,,,,,1.2,1.175381184,,,Registration National Statistics & WPP2024,2025-05-06T16:35:10.26+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
9600933,MDG_0000000003,COUNTRY,MEX,YEAR,AMR,Americas,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS15-19,,,,,49.3,49.31755829,,,Registration National Statistics & WPP2024,2025-05-06T16:35:10.26+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
9623417,MDG_0000000003,COUNTRY,POL,YEAR,EUR,Europe,SEX,2017,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS10-14,,,,,0.1,0.050000001,,,Registration Eurostat,2025-05-06T16:35:10.26+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
9651884,MDG_0000000003,COUNTRY,ZAF,YEAR,AFR,Africa,SEX,2011,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS15-19,,,,,70.6,70.64700317,,,South Africa 2011 Census,2025-05-06T16:35:10.26+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
9718884,MDG_0000000003,COUNTRY,SGP,YEAR,WPR,Western Pacific,SEX,2013,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS10-14,,,,,0.1,0.070270851,,,Registration National Statistics & WPP2024,2025-05-06T16:35:10.26+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
9727238,MDG_0000000003,COUNTRY,SGP,YEAR,WPR,Western Pacific,SEX,2018,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS15-19,,,,,2.2,2.167298317,,,Registration National Statistics & WPP2024,2025-05-06T16:35:10.26+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
9899846,MDG_0000000003,COUNTRY,KEN,YEAR,AFR,Africa,SEX,2023,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS10-14,,,,,0.6,0.618875146,,,Registration National Statistics & WPP2024,2025-05-06T16:35:10.26+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
9902886,MDG_0000000003,COUNTRY,ZAF,YEAR,AFR,Africa,SEX,2022,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS10-14,,,,,1.3,1.340156078,,,Registration National Statistics & WPP2024,2025-05-06T16:35:10.26+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
9923881,MDG_0000000003,COUNTRY,NGA,YEAR,AFR,Africa,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS15-19,,,,,80.9,80.94654846,,,Nigeria 2021 Multiple Indicator Cluster Survey,2025-05-06T16:35:10.26+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
10017238,MDG_0000000003,COUNTRY,POL,YEAR,EUR,Europe,SEX,2017,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS15-19,,,,,11.0,10.96000004,,,Registration Eurostat,2025-05-06T16:35:10.26+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
10042823,MDG_0000000003,COUNTRY,RWA,YEAR,AFR,Africa,SEX,2016,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS10-14,,,,,0,0.0,,,Rwanda 2017 Malaria Indicators Survey,2025-05-06T16:35:10.26+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
10044371,MDG_0000000003,COUNTRY,JPN,YEAR,WPR,Western Pacific,SEX,2022,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS15-19,,,,,1.7,1.700000048,,,Registration National Statistics,2025-05-06T16:35:10.26+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
10053197,MDG_0000000003,COUNTRY,PAK,YEAR,EMR,Eastern Mediterranean,SEX,2012,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS15-19,,,,,57.0,57.0,,,Pakistan 2013-2014 Living Standards Measurement Survey,2025-05-06T16:35:10.26+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
